nama_mobil,kondisi,harga,tahun_kendaraan,kilometer,warna,mesin_enginecc,bahan_bakar,dirakit,penumpang,pintu,daerah,transmisi
2021 Toyota Vellfire 2.5 G Van Wagon Nik2021 Facelift Black On Black Km10rb Antik Bodykit ZG Japan Version #AUTOHIGH #BEST DEAL,Mobil Bekas,Rp 1.050.000.000,2021.0,5 - 10K km,Hitam,2494 cc,Pertamax,Complete Built Up (CBU),7.0,5.0,DKI Jakarta,Automatic
2019 Honda Mobilio 1.5 E MPV CASH CREDIT PROSES DIBANTU,Mobil Bekas,Rp 149.000.000,2019.0,50 - 55K km,Hitam,1496 cc,Pertamax,Complete Knock Down (CKD),7.0,5.0,DKI Jakarta,Manual
2023 Honda Accord 1.5 Sedan Turbo Nik2023 Black On Black Km8000 Perfect Sunroof Speedo Digital ATPM Warranty #AUTOHIGH #BEST DEAL,Mobil Bekas,Rp 625.000.000,2023.0,0 - 5K km,Hitam,1498 cc,Pertamax,Complete Built Up (CBU),5.0,4.0,DKI Jakarta,Automatic
2022 Toyota Alphard 2.5 G Van Wagon Nik2022 Black On Beige Km10rb Antik Pilot Seat Heater Seat #AUTOHIGH #MUST BUY,Mobil Bekas,Rp 1.125.000.000,2022.0,5 - 10K km,Hitam,2494 cc,Pertamax,Complete Built Up (CBU),7.0,5.0,DKI Jakarta,Automatic
2021 Toyota Land Cruiser 4.5 VX-R SUV Nik2021 Facelift Black On Black Km10rb Perfect Record ATPM Sunroof PBD #AUTOHIGH #BEST DEAL,Mobil Bekas,Rp 2.275.000.000,2021.0,5 - 10K km,Hitam,4461 cc,Solar,Complete Built Up (CBU),8.0,5.0,DKI Jakarta,Automatic
2021 Daihatsu Rocky 1.0 R TC ADS Wagon CASH CREDIT PROSES MUDAH DAN CEPAT,Mobil Bekas,Rp 193.000.000,2021.0,55 - 60K km,Hitam,996 cc,Pertamax,Complete Knock Down (CKD),5.0,5.0,DKI Jakarta,Automatic
2019 Toyota Kijang Innova 2.4 V MPV (TDP 54jt),Mobil Bekas,Rp 305.000.000,2019.0,105 - 110K km,Abu-abu,2393 cc,Solar,Complete Knock Down (CKD),8.0,5.0,Jawa Barat,Manual
2023 Daihatsu Rocky 1.2 X Wagon - Mobil Mulus Bergaransi dan Pajak Hidup,Mobil Bekas,Rp 194.000.000,2023.0,10 - 15K km,Putih,1198 cc,Pertamax,Complete Knock Down (CKD),5.0,5.0,Banten,Automatic
2012 Toyota Land Cruiser 4.5 Full Spec E VX SUV AT Black On Black - LOW MILES 40RIBUAN ASLI ANTIK - VERY GOOD CONDITION - RARE ITEM - READY TO USE,Mobil Bekas,Rp 1.125.000.000,2012.0,35 - 40K km,Hitam,4461 cc,Solar,Complete Built Up (CBU),8.0,5.0,DKI Jakarta,Automatic
2018 BMW 520i 2.0 Luxury Sedan AT Black On Brown - LOW MILES 10RIBUAN ASLI ANTIK SERVICE RECORD - PERFECT CONDITION - LIKE NEW - READY TO USE,Mobil Bekas,Rp 625.000.000,2018.0,15 - 20K km,Hitam,1998 cc,Pertamax,Complete Knock Down (CKD),5.0,4.0,DKI Jakarta,Automatic
2011 Toyota Alphard 2.4 S MPV #Putih #KM 61rb Asli #Bisa Kredit,Mobil Bekas,Rp 291.000.000,2011.0,60 - 65K km,Putih,2362 cc,Pertamax,Complete Built Up (CBU),7.0,5.0,Jawa Timur,Automatic
2023 Daihatsu Rocky 1.2 X Wagon,Mobil Bekas,Rp 194.000.000,2023.0,10 - 15K km,Putih,1198 cc,Pertamax,Complete Knock Down (CKD),5.0,5.0,Jawa Barat,Automatic
2023 Daihatsu Luxio 1.5 X MPV,Mobil Bekas,Rp 215.000.000,2023.0,20 - 25K km,Abu-abu,1495 cc,Pertamax,Complete Knock Down (CKD),8.0,5.0,Jawa Timur,Automatic
2019 Daihatsu Sigra 1.2 R MPV,Mobil Bekas,Rp 108.000.000,2019.0,55 - 60K km,Silver,1197 cc,Pertamax,Complete Knock Down (CKD),7.0,5.0,Jawa Barat,Manual
2010 Toyota Alphard 2.4 G MPV PREMIUM SOUND AT ISTIMEWA SANGAT TETAWAT,Mobil Bekas,Rp 285.000.000,2010.0,115 - 120K km,Hitam,2362 cc,Pertamax,Complete Built Up (CBU),7.0,5.0,Jawa Timur,Automatic
2019 Toyota Alphard 2.5 G Van Wagon,Mobil Bekas,Rp 888.000.000,2019.0,45 - 50K km,Hitam,2494 cc,Pertamax,Complete Built Up (CBU),7.0,5.0,DKI Jakarta,Automatic
2018 Toyota Alphard 2.5 G Van Wagon AT Black On Beige - LOW KM 30RIBUAN ASLI ANTIK - PERFECT CONDITION - READY TO USE,Mobil Bekas,Rp 825.000.000,2018.0,35 - 40K km,Hitam,2494 cc,Pertamax,Complete Built Up (CBU),7.0,5.0,DKI Jakarta,Automatic
2021 Mitsubishi Xpander 1.5 SPORT Wagon AT,Mobil Bekas,Rp 235.000.000,2021.0,50 - 55K km,Hitam,1499 cc,Pertamax,Complete Knock Down (CKD),7.0,5.0,Jawa Timur,Automatic
2019 Toyota Avanza 1.3 G MPV - Mobil dengan interior bersih,Mobil Bekas,Rp 161.000.000,2019.0,95 - 100K km,Hitam,1329 cc,Pertamax,Complete Knock Down (CKD),7.0,5.0,DKI Jakarta,Automatic
2013 Toyota Avanza 1.5 Veloz MPV,Mobil Bekas,Rp 125.000.000,2013.0,100 - 105K km,Silver,1496 cc,Pertamax,Complete Knock Down (CKD),7.0,5.0,Jawa Barat,Automatic
2017 Mercedes-Benz E300 2.0 AMG Line Sedan Pemakaian 2018,Mobil Bekas,Rp 675.000.000,2017.0,25 - 30K km,Hitam,1991 cc,Pertamax,Complete Knock Down (CKD),5.0,4.0,DKI Jakarta,Automatic
2017 Mercedes-Benz E300 2.0 AMG Line Sedan,Mobil Bekas,Rp 700.000.000,2017.0,30 - 35K km,Putih,1991 cc,Pertamax,Complete Knock Down (CKD),5.0,4.0,DKI Jakarta,Automatic
2018 Mercedes-Benz GLC200 2.0 AMG SUV,Mobil Bekas,Rp 675.000.000,2018.0,15 - 20K km,Putih,1991 cc,Pertamax,Complete Knock Down (CKD),5.0,5.0,DKI Jakarta,Automatic
2017 BMW X1 1.5 sDrive18i xLine SUV Garansi Mesin Transmisi sd 1 Tahun,Mobil Bekas,Rp 358.000.000,2017.0,15 - 20K km,Putih,1499 cc,Pertamax,Complete Knock Down (CKD),5.0,5.0,DKI Jakarta,Automatic
2022 Toyota Raize 1.0 GR Sport Wagon Garansi Mesin Transmisi dan Free Service Toyota,Mobil Bekas,Rp 205.000.000,2022.0,5 - 10K km,Putih,996 cc,Pertamax,Complete Knock Down (CKD),5.0,5.0,DKI Jakarta,Automatic
2022 Honda Accord 1.5 Sedan Sensing Km 12rb Tangan 1,Mobil Bekas,Rp 568.000.000,2022.0,12000 km,Hitam,1498 cc,Pertamax,Complete Built Up (CBU),5.0,4.0,DKI Jakarta,Automatic
2021 Toyota Kijang Innova 2.0 V Luxury MPV,Mobil Bekas,Rp 330.000.000,2021.0,25 - 30K km,Abu-abu,1998 cc,Pertamax,Complete Knock Down (CKD),7.0,5.0,Jawa Barat,Automatic
2007 Honda CR-V 2.4 2.4 i-VTEC SUV Km 108rb Mulus Terawat,Mobil Bekas,Rp 102.000.000,2007.0,108000 km,Abu-abu,2354 cc,Pertamax,Complete Knock Down (CKD),5.0,5.0,DKI Jakarta,Automatic
"LEXUS RX300T 2019 2020 
F-SPORT BLACK ON BLACK TDP 80JT",Mobil Bekas,Rp 995.000.000,2019.0,29000 km,Hitam,1998 cc,Pertamax,Complete Built Up (CBU),5.0,5.0,DKI Jakarta,Automatic
2018 Chevrolet Trax 1.4 Premier SUV TDP 7jt,Mobil Bekas,Rp 159.000.000,2018.0,50 - 55K km,Putih,1364 cc,Pertamax,Complete Built Up (CBU),5.0,5.0,Jawa Barat,Automatic
"BMW X3 S-DRIVE 2019 2020 BLACK ON BLACK
TDP 80JT",Mobil Bekas,Rp 725.000.000,2019.0,28000 km,Hitam,1998 cc,Pertamax,Complete Knock Down (CKD),5.0,5.0,DKI Jakarta,Automatic
2019 Daihatsu Terios 1.5 X SUV,Mobil Bekas,Rp 145.000.000,2019.0,120 - 125K km,Putih,1496 cc,Pertamax,Complete Knock Down (CKD),7.0,5.0,DKI Jakarta,Manual
ALPHARD 2.5 G ATPM 2022 WHITE ON BEIGE TDP 125JT,Mobil Bekas,Rp 1.135.000.000,2022.0,11000 km,Putih,2494 cc,Pertamax,Complete Built Up (CBU),7.0,5.0,DKI Jakarta,Automatic
MERCEDES BENZ GLC200 AMG NIGHT EDITION 2022 BLACK ON BLACK TDP 110JT,Mobil Bekas,Rp 1.050.000.000,2022.0,7000 km,Hitam,1991 cc,Pertamax,Complete Knock Down (CKD),5.0,5.0,DKI Jakarta,Automatic
2018 Toyota Corolla Altis 1.8 V Sedan / DP 11 JUTA / PROSES DIBANTU SAMPAI APPROVED,Mobil Bekas,Rp 235.000.000,2018.0,70 - 75K km,Hitam,1798 cc,Pertamax,Complete Built Up (CBU),5.0,4.0,Banten,Automatic
2018 Toyota Sienta 1.5 E MPV,Mobil Bekas,Rp 199.000.000,2018.0,35 - 40K km,Putih,1497 cc,Pertamax,Complete Knock Down (CKD),7.0,5.0,Kalimantan Barat,Automatic
2019 Toyota Voxy 2.0 Wagon,Mobil Bekas,Rp 349.000.000,2019.0,40 - 45K km,Putih,1986 cc,Pertamax,Complete Built Up (CBU),7.0,5.0,DKI Jakarta,Automatic
2018 Toyota Sienta 1.5 V MPV,Mobil Bekas,Rp 215.000.000,2018.0,20 - 25K km,Hitam,1497 cc,Pertamax,Complete Knock Down (CKD),7.0,5.0,Kalimantan Barat,Automatic
2022 BMW X3 2.0 xDrive30i M Sport SUV,Mobil Bekas,Rp 999.000.000,2022.0,15 - 20K km,Abu-abu,1998 cc,Pertamax,Complete Knock Down (CKD),5.0,5.0,DKI Jakarta,Automatic
HONDA ACCORD 1.5 TURBO 2023 BLACK ON BLACK TDP 55JT,Mobil Bekas,Rp 595.000.000,2023.0,5000 km,Hitam,1498 cc,Pertamax,Complete Built Up (CBU),5.0,4.0,DKI Jakarta,Automatic
2019 Toyota Hilux 2.5 Single Cab Pick-up,Mobil Bekas,Rp 229.000.000,2019.0,30 - 35K km,Hitam,2494 cc,Solar,Complete Built Up (CBU),2.0,2.0,Kalimantan Barat,Manual
2019 Lexus RX300 2.0 F-Sport SUV,Mobil Bekas,Rp 945.000.000,2019.0,30 - 35K km,Putih,1998 cc,Pertamax,Complete Built Up (CBU),5.0,5.0,DKI Jakarta,Automatic
"Termurah sejabodetabek Toyota Altis V AT 2017 Hitam, DP kredit 4 juta aja",Mobil Bekas,Rp 213.000.000,2017.0,78000 km,Hitam,1798 cc,Pertamax,Complete Built Up (CBU),5.0,4.0,DKI Jakarta,Automatic
2020 Mazda CX-8 2.5 SKYACTIV-G Touring Wagon KM 14.000 ANTIK SEKALI New Mazda CX8 2.5 Touring Pemk 2021 White Perfect Condition NIK 2020 Akhir,Mobil Bekas,Rp 495.000.000,2020.0,10 - 15K km,Putih,2488 cc,Pertamax,Complete Built Up (CBU),7.0,5.0,DKI Jakarta,Automatic
"2012 Toyota Alphard 2,4 G MPV",Mobil Bekas,Rp 315.000.000,2012.0,87000 km,Putih,2362 cc,Pertamax,Complete Built Up (CBU),7.0,5.0,DKI Jakarta,Automatic
2016 Mazda CX-5 2.5 Touring SUV,Mobil Bekas,Rp 235.000.000,2016.0,115 - 120K km,Hitam,2488 cc,Pertamax,Complete Built Up (CBU),5.0,5.0,DKI Jakarta,Automatic
2018 Mercedes-Benz C300 2.0 AMG Coupe,Mobil Bekas,Rp 648.000.000,2018.0,30 - 35K km,Putih,1991 cc,Pertamax,Complete Built Up (CBU),4.0,2.0,DKI Jakarta,Automatic
2019 Toyota Kijang Innova 2.4 G MPV hitam diesel km26ribuan pajak panjang siap pakai,Mobil Bekas,Rp 319.000.000,2019.0,25 - 30K km,Hitam,2393 cc,Solar,Complete Knock Down (CKD),8.0,5.0,DKI Jakarta,Automatic
2007 Mercedes-Benz CL500 5.5 Coupe Full Paper 45RB KM,Mobil Bekas,Rp 1.288.000.000,2007.0,45 - 50K km,Hitam,5461 cc,Pertamax,Complete Built Up (CBU),4.0,2.0,DKI Jakarta,Automatic
2022 Toyota Calya 1.2 G MPV - Garansi 1 Tahun - TDP 5 JT,Mobil Bekas,Rp 135.000.000,2022.0,20 - 25K km,Abu-abu,1197 cc,Pertamax,Complete Knock Down (CKD),7.0,5.0,Banten,Manual
2018 Toyota Rush 1.5 TRD Sportivo SUV,Mobil Bekas,Rp 192.000.000,2018.0,105 - 110K km,Putih,1496 cc,Pertamax,Complete Knock Down (CKD),7.0,5.0,Jawa Barat,Automatic
2019 Wuling Cortez 1.5 Turbo L Lux+ Wagon matic,Mobil Bekas,Rp 175.000.000,2019.0,70 - 75K km,Silver,1451 cc,Pertamax,Complete Knock Down (CKD),7.0,5.0,Jawa Timur,Automatic
2007 Toyota Land Cruiser Cygnus 4.7 V8 Wagon,Mobil Bekas,Rp 558.000.000,2007.0,95 - 100K km,Hitam,4663 cc,Pertamax,Complete Built Up (CBU),7.0,5.0,DKI Jakarta,Automatic
2022 Toyota Voxy 2.0 Van Wagon CVT TSS Facelift Like New Low KM,Mobil Bekas,Rp 495.000.000,2022.0,10 - 15K km,Ungu,1986 cc,Pertamax,Complete Built Up (CBU),7.0,5.0,DKI Jakarta,Automatic
2013 Toyota Avanza 1.5 Veloz MPV AT,Mobil Bekas,Rp 125.000.000,2013.0,95 - 100K km,Putih,1496 cc,Pertamax,Complete Knock Down (CKD),7.0,5.0,Jawa Timur,Automatic
2007 Audi Q7 3.0 TDI SUV Audi Allroad Quattro (C5),Mobil Bekas,Rp 198.000.000,2007.0,110 - 115K km,Hitam,2967 cc,Solar,Complete Built Up (CBU),5.0,5.0,DKI Jakarta,Automatic
2006 BMW M6 5.0 Coupe BMW M6 Coup E63 KM 30RBAN,Mobil Bekas,Rp 1.988.000.000,2006.0,35 - 40K km,Hitam,4999 cc,Pertamax,Complete Built Up (CBU),5.0,2.0,DKI Jakarta,Automatic
2021 Peugeot 3008 1.6 Allure Plus SUV Panoramic Power Back Door,Mobil Bekas,Rp 465.000.000,2021.0,55 - 60K km,Putih,1598 cc,Pertamax,Complete Built Up (CBU),5.0,5.0,DKI Jakarta,Automatic
2018 BMW 520i 2.0 Luxury Sedan,Mobil Bekas,Rp 625.000.000,2018.0,20 - 25K km,Hitam,1998 cc,Pertamax,Complete Knock Down (CKD),5.0,4.0,DKI Jakarta,Automatic
2012 Toyota Land Cruiser 4.5 Full Spec E VX SUV,Mobil Bekas,Rp 1.125.000.000,2012.0,60 - 65K km,Hitam,4461 cc,Solar,Complete Built Up (CBU),8.0,5.0,DKI Jakarta,Automatic
2022 Toyota Voxy 2.0 Van Wagon ungu km19rban dp57 jt,Mobil Bekas,Rp 495.000.000,2022.0,15 - 20K km,Ungu,1986 cc,Pertamax,Complete Built Up (CBU),7.0,5.0,DKI Jakarta,Automatic
2019 Lexus RX300 2.0 Luxury SUV,Mobil Bekas,Rp 885.000.000,2019.0,75 - 80K km,Abu-abu,1998 cc,Pertamax,Complete Built Up (CBU),5.0,5.0,DKI Jakarta,Automatic
"2018 Honda Brio 1,2 Satya E Hatchback",Mobil Bekas,Rp 144.000.000,2018.0,5000 km,Putih,1199 cc,Pertamax,Complete Knock Down (CKD),5.0,5.0,Jawa Timur,Automatic
2019 Honda Brio 1.2 Satya E Hatchback PROMO SAMBUT LEBARAN DP MINIM GRATIS TEST DRIVE HOME,Mobil Bekas,Rp 147.000.000,2019.0,40 - 45K km,Hitam,1199 cc,Pertamax,Complete Knock Down (CKD),5.0,5.0,DKI Jakarta,Automatic
"2015 Daihatsu Gran Max 1,3 AC Van",Mobil Bekas,Rp 104.000.000,2015.0,5000 km,Silver,1298 cc,Pertamax,Complete Knock Down (CKD),2.0,5.0,Jawa Timur,Manual
"2018 Daihatsu Ayla 1,0 D Hatchback",Mobil Bekas,Rp 98.000.000,2018.0,5000 km,Putih,998 cc,Pertamax,Complete Knock Down (CKD),5.0,5.0,Jawa Timur,Manual
2022 Toyota Yaris 1.5 S GR Sport Hatchback PROMO SAMBUT LEBARAN DP MINIM SIAP KIRIM GRATIS TEST DRIVE HOME,Mobil Bekas,Rp 240.000.000,2022.0,10 - 15K km,Hitam,1496 cc,Pertamax,Complete Knock Down (CKD),5.0,5.0,DKI Jakarta,Automatic
"2020 Toyota Agya 1.2 TRD Hatchback PROMO SAMBUT LEBARAN DP MINIM, GRATIS TEST DRIVE HOME",Mobil Bekas,Rp 121.000.000,2020.0,25 - 30K km,Kuning,1197 cc,Pertamax,Complete Knock Down (CKD),5.0,5.0,DKI Jakarta,Manual
"2019 Honda BR-V 1.5 E Prestige SUV PROMO SAMBUT LEBARAN DP MINIM,GRATIS TEST DRIVE HOME",Mobil Bekas,Rp 192.000.000,2019.0,55 - 60K km,Putih,1497 cc,Pertamax,Complete Knock Down (CKD),7.0,5.0,DKI Jakarta,Automatic
2022 Ford Mustang 2.3 High Performance Convertible,Mobil Bekas,Rp 1.299.000.000,2022.0,800 km,Hitam,2261 cc,Pertamax,Complete Built Up (CBU),4.0,2.0,DKI Jakarta,Automatic
"2019 Mercedes-Benz E350 2.0 AMG Sedan,  E 350 Hitam, Ganjil, ODO 28rb,",Mobil Bekas,Rp 803.000.000,2019.0,25 - 30K km,Hitam,1991 cc,Pertamax,Complete Knock Down (CKD),5.0,4.0,Banten,Automatic
"2019 Lexus RX300 2.0 Luxury SUV, Hitam, KM 53rb, Gajil,",Mobil Bekas,Rp 845.000.000,2019.0,30 - 35K km,Hitam,1998 cc,Pertamax,Complete Built Up (CBU),5.0,5.0,DKI Jakarta,Automatic
2023 Toyota Voxy 2.0 Van Wagon White PROMO TOTAL DP RINGAN 50JT Double Electric Sliding Doors Apple Car Play Android Auto SUPER NYAMAN & KEREN LikeNew,Mobil Bekas,Rp 545.000.000,2023.0,10 - 15K km,Putih,1986 cc,Pertamax,Complete Built Up (CBU),7.0,5.0,DKI Jakarta,Automatic
2017 Honda BR-V 1.5 E Prestige SUV,Mobil Bekas,Rp 175.000.000,2017.0,65 - 70K km,Silver,1497 cc,Pertamax,Complete Knock Down (CKD),7.0,5.0,Jawa Barat,Automatic
2019 Honda Mobilio 1.5 RS MPV,Mobil Bekas,Rp 205.000.000,2019.0,50 - 55K km,Putih,1496 cc,Pertamax,Complete Knock Down (CKD),7.0,5.0,Jawa Barat,Automatic
"2004 Daihatsu Taruna 1,5 CSX Efi Low Km Siap Langsung Pakai",Mobil Bekas,Rp 79.000.000,2004.0,80000 km,Hitam,1498 cc,Pertamax,Complete Knock Down (CKD),7.0,5.0,Jawa Barat,Manual
2021 Toyota Kijang Innova 2.0 V MPV / DP MULAI 5 Juta,Mobil Bekas,Rp 334.000.000,2021.0,40 - 45K km,Putih,1998 cc,Pertamax,Complete Knock Down (CKD),8.0,5.0,DKI Jakarta,Automatic
"2021 Suzuki XL7 1,5 ZETA Wagon Matic Low Km Siap Langsung Pakai Cash/Credit",Mobil Bekas,Rp 217.000.000,2021.0,22000 km,Hitam,1462 cc,Pertamax,Complete Knock Down (CKD),7.0,5.0,Jawa Barat,Automatic
"2013 Toyota Agya 1,0 TRD Sportivo Hatchback Matic Siap Langsung Pakai Cash/Credit",Mobil Bekas,Rp 104.000.000,2013.0,72000 km,Putih,998 cc,Pertamax,Complete Knock Down (CKD),5.0,5.0,Jawa Barat,Automatic
2020 Mazda CX-5 2.5 GT SUV,Mobil Bekas,Rp 435.000.000,2020.0,20 - 25K km,Hitam,2488 cc,Pertamax,Complete Built Up (CBU),5.0,5.0,Jawa Timur,Automatic
2019 Toyota Fortuner 2.4 TRD SUV AT PUTIH,Mobil Bekas,Rp 429.000.000,2019.0,55 - 60K km,Putih,2393 cc,Solar,Complete Knock Down (CKD),7.0,5.0,Jawa Barat,Automatic
2019 Toyota Sienta 1.5 null null,Mobil Bekas,Rp 195.000.000,2019.0,50 - 55K km,Hitam,1497 cc,Pertamax,Complete Knock Down (CKD),7.0,5.0,Jawa Barat,Automatic
2013 Mitsubishi Outlander Sport 2.0 GLS SUV / DP 5 JUTA,Mobil Bekas,Rp 130.000.000,2013.0,95 - 100K km,Silver,1998 cc,Pertamax,Complete Knock Down (CKD),5.0,5.0,Banten,Automatic
2012 Toyota Alphard 2.4 G MPV / DP 32 JUTA,Mobil Bekas,Rp 302.000.000,2012.0,105 - 110K km,Hitam,2362 cc,Pertamax,Complete Built Up (CBU),7.0,5.0,Banten,Automatic
2018 Mitsubishi Xpander 1.5 EXCEED Wagon / DP 20 JUTA / DATA DAPAT DIBANTU SAMPAI APPROVE,Mobil Bekas,Rp 175.000.000,2018.0,65 - 70K km,Silver,1499 cc,Pertamax,Complete Knock Down (CKD),7.0,5.0,Banten,Manual
2017 Mazda CX-5 2.5 Grand Touring SUV AT SUNROOF SERVICE RECORD & PAJAK PANJANG DP 19JT #FAST,Mobil Bekas,Rp 325.000.000,2017.0,80 - 85K km,Merah,2488 cc,Pertamax,Complete Built Up (CBU),5.0,5.0,DKI Jakarta,Automatic
2014 Mitsubishi Outlander Sport 2.0 PX SUV / DP 8 JUTA,Mobil Bekas,Rp 165.000.000,2014.0,110 - 115K km,Orange,1998 cc,Pertamax,Complete Knock Down (CKD),5.0,5.0,Banten,Automatic
2017 Mazda CX-5 2.5 Grand Touring SUV AT SUNROOF SERVICE RECORD & PAJAK PANJANG DP 19JT #FAST,Mobil Bekas,Rp 325.000.000,2017.0,80 - 85K km,Merah,2488 cc,Pertamax,Complete Built Up (CBU),5.0,5.0,DKI Jakarta,Automatic
2017 Mazda CX-5 2.5 Grand Touring SUV AT SUNROOF SERVICE RECORD & PAJAK PANJANG DP 19JT #FAST,Mobil Bekas,Rp 325.000.000,2017.0,80 - 85K km,Merah,2488 cc,Pertamax,Complete Built Up (CBU),5.0,5.0,DKI Jakarta,Automatic
2015 BMW 218i 1.5 Sport Line Hatchback ACTIVE TOURER LOW KM.65RB & PAJAK PANJANG DP 25JT #FAST,Mobil Bekas,Rp 275.000.000,2015.0,60 - 65K km,Merah,1499 cc,Pertamax,Complete Built Up (CBU),5.0,5.0,DKI Jakarta,Automatic
2015 BMW 218i 1.5 Sport Line Hatchback ACTIVE TOURER LOW KM.65RB & PAJAK PANJANG DP 25JT #FAST,Mobil Bekas,Rp 275.000.000,2015.0,60 - 65K km,Merah,1499 cc,Pertamax,Complete Built Up (CBU),5.0,5.0,DKI Jakarta,Automatic
2015 BMW 218i 1.5 Sport Line Hatchback ACTIVE TOURER LOW KM.65RB & PAJAK PANJANG DP 25JT#FAST,Mobil Bekas,Rp 275.000.000,2015.0,60 - 65K km,Merah,1499 cc,Pertamax,Complete Built Up (CBU),5.0,5.0,DKI Jakarta,Automatic
2023 Suzuki Carry 1.5 FD Pick-up. (ANTIK KM8RB) CARRY PICKUP FLAT DECK TIPE CL 1.5 2023 MT,Mobil Bekas,Rp 110.000.000,2023.0,5 - 10K km,Hitam,1462 cc,Pertamax,Complete Knock Down (CKD),3.0,2.0,Jawa Barat,Manual
"2018 Honda Civic 1,5 ES Prestige Sedan",Mobil Bekas,Rp 385.000.000,2018.0,20000 km,Hitam,1498 cc,Pertamax,Complete Built Up (CBU),5.0,4.0,Jawa Barat,Automatic
"2017 Daihatsu Xenia 1,3 R MPV",Mobil Bekas,Rp 146.000.000,2017.0,5000 km,Silver,1329 cc,Pertamax,Complete Knock Down (CKD),7.0,5.0,Jawa Timur,Manual
"2019 Mitsubishi Xpander 1,5 ULTIMATE Wagon",Mobil Bekas,Rp 234.000.000,2019.0,5000 km,Abu-abu,1499 cc,Pertamax,Complete Knock Down (CKD),7.0,5.0,Jawa Timur,Automatic
2021 MINI Cooper 2.0 S Hatchback Panoramic LCI 3 Door Low Km Like New,Mobil Bekas,Rp 750.000.000,2021.0,5 - 10K km,Abu-abu,1998 cc,Pertamax,Complete Built Up (CBU),4.0,3.0,DKI Jakarta,Automatic
2019 Toyota Calya 1.2 E MPV - B2354SIY,Mobil Bekas,Rp 121.000.000,2019.0,55 - 60K km,Putih,1197 cc,Pertamax,Complete Knock Down (CKD),7.0,5.0,Jawa Barat,Manual
2019 Toyota Calya 1.2 E MPV,Mobil Bekas,Rp 121.000.000,2019.0,40 - 45K km,Putih,1197 cc,Pertamax,Complete Knock Down (CKD),7.0,5.0,Jawa Barat,Manual
"2017 Honda HR-V 1,5 E SUV",Mobil Bekas,Rp 234.000.000,2017.0,5000 km,Putih,1497 cc,Pertamax,Complete Knock Down (CKD),5.0,5.0,Jawa Timur,Automatic
2022 Toyota Calya 1.2 null null,Mobil Bekas,Rp 169.000.000,2022.0,5 - 10K km,Putih,1197 cc,Pertamax,Complete Knock Down (CKD),7.0,5.0,Kalimantan Barat,Manual
2016 Toyota Kijang Innova 2.0 V MPV,Mobil Bekas,Rp 257.500.000,2016.0,30 - 35K km,Putih,1998 cc,Pertamax,Complete Knock Down (CKD),8.0,5.0,Jawa Timur,Manual
2019 Mazda CX-5 2.5 Elite SUV,Mobil Bekas,Rp 395.000.000,2019.0,63000 km,Putih,2488 cc,Pertamax,Complete Built Up (CBU),5.0,5.0,Banten,Automatic
2018 Mitsubishi Xpander 1.5 ULTIMATE Wagon / PROMO DP 9 JUTA,Mobil Bekas,Rp 197.000.000,2018.0,70 - 75K km,Hitam,1499 cc,Pertamax,Complete Knock Down (CKD),7.0,5.0,Banten,Automatic
"2015 Honda CR-V 2,0 2.0 Prestige matic AT putih",Mobil Bekas,Rp 225.000.000,2015.0,89000 km,Putih,1997 cc,Pertamax,Complete Knock Down (CKD),5.0,5.0,DKI Jakarta,Automatic
"Terawat Baik Mitsubishi Xpander 1,5 EXCEED 2018 MT silver metalik Wagon",Mobil Bekas,Rp 175.000.000,2018.0,66000 km,Silver,1499 cc,Pertamax,Complete Knock Down (CKD),7.0,5.0,Banten,Manual
"Termurah sejaboDetabek Mitsubishi Outlander Sport 2,0 GLS 2013 AT abu2 perak metalik SUV",Mobil Bekas,Rp 130.000.000,2013.0,96000 km,Abu-abu,1998 cc,Pertamax,Complete Knock Down (CKD),5.0,5.0,Banten,Automatic
2021 Mitsubishi Xpander 1.5 CROSS Premium Package Wagon,Mobil Bekas,Rp 248.000.000,2021.0,45 - 50K km,Putih,1499 cc,Pertamax,Complete Knock Down (CKD),7.0,5.0,Banten,Automatic
2022 Suzuki XL7 1.5 ALPHA Wagon,Mobil Bekas,Rp 227.000.000,2022.0,20 - 25K km,Orange,1462 cc,Pertamax,Complete Knock Down (CKD),7.0,5.0,Banten,Automatic
2020 Toyota Kijang Innova 2.0 V MPV,Mobil Bekas,Rp 332.000.000,2020.0,25 - 30K km,Hitam,1998 cc,Pertamax,Complete Knock Down (CKD),8.0,5.0,Kalimantan Barat,Automatic
2019 Mitsubishi Xpander 1.5 SPORT Wagon - B2189UKY,Mobil Bekas,Rp 214.000.000,2019.0,55 - 60K km,Hitam,1499 cc,Pertamax,Complete Knock Down (CKD),7.0,5.0,Jawa Barat,Automatic
2011 Toyota Vellfire 2.4 V Van Wagon,Mobil Bekas,Rp 305.000.000,2011.0,80 - 85K km,Hitam,2362 cc,Pertamax,Complete Built Up (CBU),7.0,5.0,Jawa Timur,Automatic
"Jual serius Harga spesial Mazda CX-5 2,5 Grand Touring 2014 AT hitam metalik SUV",Mobil Bekas,Rp 190.000.000,2014.0,134000 km,Hitam,2488 cc,Pertamax,Complete Built Up (CBU),5.0,5.0,Banten,Automatic
