Title,Harga,Kondisi,Tahun Kendaraan,Kilometer,Warna,Cakupan mesin,Transmisi,Penumpang,Pintu,Dirakit,Tipe Bahan Bakar
2019 Daihatsu Sigra 1.2 R MPV - TDP HANYA 10 RIBU,Rp 105.000.000,Mobil Bekas,2019,90 - 95K km,Silver,1197 cc,Manual,7,5,Complete Knock Down (CKD),Pertamax
2022 BMW 840i 3.0 M Technic Coupe,Rp 2.148.000.000,Mobil Bekas,2022,0 - 5K km,Hitam,2998 cc,Automatic,4,2,Complete Built Up (CBU),Pertamax
2021 Honda HR-V 1.5 E SUV - Pajak Panjang Setahun FULL Sampai 2025,Rp 257.000.000,Mobil Bekas,2021,60 - 65K km,Abu-abu,1497 cc,Automatic,5,5,Complete Knock Down (CKD),Pertamax
2017 Honda CR-V 1.5 Prestige VTEC SUV - FREE VOUCHER BBM 500 RIBU - PAJAK PANJANG,Rp 346.000.000,Mobil Bekas,2017,65 - 70K km,Hitam,1498 cc,Automatic,7,5,Complete Knock Down (CKD),Pertamax
"2013 Mazda Biante 2,0 skyactive Dp 29 jt",Rp 166.000.000,Mobil Bekas,2013,123456 km,Putih,1997 cc,Automatic,8,5,Complete Built Up (CBU),Pertamax
"2010 Nissan X-Trail 2,5 ST Autech SUV Dp 29jt",Rp 119.000.000,Mobil Bekas,2010,123456 km,Hitam,2488 cc,Automatic,5,5,Complete Knock Down (CKD),Pertamax
2010 Suzuki Grand Vitara 2.4 JLX Dp 15 jt,Rp 117.000.000,Mobil Bekas,2010,119000 km,Silver,2393 cc,Automatic,5,5,Complete Built Up (CBU),Pertamax
"2005 Toyota Alphard 2,4 V premium sound Dp 30jt",Rp 145.000.000,Mobil Bekas,2005,123456 km,Silver,2362 cc,Automatic,7,5,Complete Built Up (CBU),Pertamax
"2016 Chevrolet Trax 1,4 LTZ Dp 19jt",Rp 149.000.000,Mobil Bekas,2016,80000 km,Merah,1364 cc,Automatic,5,5,Complete Built Up (CBU),Pertamax
2017 Toyota Fortuner 2.4 VRZ SUV. (ISTIMEWA KM60RB) FORTUNER VRZ 2.4 2017 AT,Rp 375.000.000,Mobil Bekas,2017,55 - 60K km,Hitam,2393 cc,Automatic,7,5,Complete Knock Down (CKD),Solar
"2019 Toyota Fortuner 2.4 TRD SUV, Hitam, Km 45rban",Rp 419.000.000,Mobil Bekas,2019,40 - 45K km,Hitam,2393 cc,Automatic,7,5,Complete Knock Down (CKD),Solar
2021 Toyota Raize 1.0 GR Sport TSS Wagon,Rp 228.000.000,Mobil Bekas,2021,25 - 30K km,Biru,996 cc,Automatic,5,5,Complete Knock Down (CKD),Pertamax
2018 Lexus RX300 2.0 Luxury SUV KM 51.000 Lexus RX300 Luxury NIK 2018 White On Black Full Original Gress Like New,Rp 820.000.000,Mobil Bekas,2018,50 - 55K km,Putih,1998 cc,Automatic,5,5,Complete Built Up (CBU),Pertamax
"2019 Toyota Rush 1,5 TRD Sportivo SUV",Rp 188.000.000,Mobil Bekas,2019,75343 km,Putih,1496 cc,Automatic,7,5,Complete Knock Down (CKD),Pertamax
2015 Mazda CX-9 3.7 GT SUV,Rp 239.000.000,Mobil Bekas,2015,70000 km,Putih,3726 cc,Automatic,7,5,Complete Built Up (CBU),Pertamax
"2021 Toyota Yaris 1,5 TRD Sportivo Hatchback",Rp 225.000.000,Mobil Bekas,2021,40000 km,Putih,1496 cc,Automatic,5,5,Complete Knock Down (CKD),Pertamax
2015 Mazda CX-9 3.7 GT SUV,Rp 239.000.000,Mobil Bekas,2015,70000 km,Putih,3726 cc,Automatic,7,5,Complete Built Up (CBU),Pertamax
2012 Nissan March 1.2 XS Hatchback Matic Pajak Panjang,Rp 86.000.000,Mobil Bekas,2012,55 - 60K km,Putih,1198 cc,Automatic,5,5,4 Speaker Stereo,Pertamax
2018 Daihatsu Gran Max 1.3 D Van ISTIMEWA TERAWAT SIAP PAKAI,Rp 96.500.000,Mobil Bekas,2018,85 - 90K km,Silver,1298 cc,Manual,8,5,Complete Knock Down (CKD),Pertamax
2018 Honda Brio 1.2 Satya E Hatchback Matic Pajak Panjang,Rp 125.000.000,Mobil Bekas,2018,60 - 65K km,Abu-abu,1199 cc,Automatic,5,5,Complete Knock Down (CKD),Pertamax
2012 Nissan Grand Livina 1.5 XV MPV A/T (GRADE A) Rawatan ATPM Km 60rb Plat GENAP Pjk AGT 2024 Body Mulus Interior Orsinil Siap Pakai KREDIT TDP 15 jt,Rp 99.000.000,Mobil Bekas,2012,55 - 60K km,Putih,1498 cc,Automatic,7,5,Complete Knock Down (CKD),Pertamax
2019 Mitsubishi Pajero Sport 2.4 Dakar SUV - Mobil dengan interior bagus,Rp 426.000.000,Mobil Bekas,2019,65 - 70K km,Hitam,2442 cc,Automatic,7,5,Complete Knock Down (CKD),Solar
2019 Mitsubishi Pajero Sport 2.4 Dakar SUV MATIC DISEL,Rp 510.000.000,Mobil Bekas,2019,15 - 20K km,Putih,2442 cc,Automatic,7,5,Complete Knock Down (CKD),Solar
2023 Toyota Raize 1.2 G Wagon MANUAL,Rp 210.000.000,Mobil Bekas,2023,0 - 5K km,Silver,1198 cc,Manual,5,5,Complete Knock Down (CKD),Pertamax
2018 Toyota Kijang Innova 2.4 V MPV DISEL MATIC,Rp 355.000.000,Mobil Bekas,2018,45 - 50K km,Putih,2393 cc,Automatic,8,5,Complete Knock Down (CKD),Solar
2022 BMW X3 2.0 xDrive30i M Sport SUV Nik2022 White On Black Km10rb Antik Panoramic Sunroof PBD Wrnty5Thn #AUTOHIGH #BEST DEAL,Rp 1.095.000.000,Mobil Bekas,2022,12000 km,Putih,1998 cc,Automatic,5,5,Complete Knock Down (CKD),Pertamax
2013 Honda Freed 1.5 S MPV MATIC,Rp 150.000.000,Mobil Bekas,2013,95 - 100K km,Abu-abu,1497 cc,Automatic,7,5,Complete Knock Down (CKD),Pertamax
2012 Honda Jazz 1.5 S Hatchback MATIC,Rp 135.000.000,Mobil Bekas,2012,75 - 80K km,Biru,1496 cc,Automatic,5,5,Complete Knock Down (CKD),Pertamax
2018 Toyota Kijang Innova 2.0 G MPV BENSIN MATIC,Rp 270.000.000,Mobil Bekas,2018,80 - 85K km,Silver,1998 cc,Automatic,8,5,Complete Knock Down (CKD),Pertamax
2018 Toyota Yaris 1.5 TRD Sportivo Hatchback MATIC,Rp 218.000.000,Mobil Bekas,2018,55 - 60K km,Putih,1496 cc,Automatic,5,5,Complete Knock Down (CKD),Pertamax
2012 Mitsubishi Pajero Sport 2.5 Exceed SUV matic,Rp 237.500.000,Mobil Bekas,2012,85 - 90K km,Putih,2477 cc,Automatic,7,5,Complete Built Up (CBU),Solar
[ DP 0 ] Mazda CX5 Touring 2015 Termurah,Rp 220.000.000,Mobil Bekas,2015,100000 km,Abu-abu,2488 cc,Automatic,5,5,Complete Built Up (CBU),Pertamax
2005 Honda CR-V 2.0 Manual,Rp 119.000.000,Mobil Bekas,2005,105 - 110K km,Silver,1998 cc,Manual,8,5,Complete Knock Down (CKD),Pertamax
[ DP 7jt ] Wuling Confero S Lux 2017,Rp 104.000.000,Mobil Bekas,2017,69000 km,Putih,1485 cc,Manual,8,5,Complete Knock Down (CKD),Pertamax
2022 Toyota Corolla Cross 1.8 Hybrid Wagon,Rp 419.000.000,Mobil Bekas,2022,20 - 25K km,Hitam,1798 cc,Automatic,5,5,Complete Built Up (CBU),Pertamax
2011 Mazda 2 1.5 S Sedan,Rp 95.000.000,Mobil Bekas,2011,115 - 120K km,Lainnya,1498 cc,Automatic,5,4,Complete Built Up (CBU),Pertamax
2016 Daihatsu Ayla 1.0 X Hatchback,Rp 100.000.000,Mobil Bekas,2016,65 - 70K km,Silver,998 cc,Automatic,5,5,Complete Knock Down (CKD),Pertamax
2014 Toyota Yaris 1.5 TRD Sportivo Hatchback,Rp 155.000.000,Mobil Bekas,2014,80 - 85K km,Hitam,1497 cc,Automatic,5,5,Complete Knock Down (CKD),Pertamax
"2019 Honda Mobilio 1,5 RS MPV",Rp 175.000.000,Mobil Bekas,2019,94000 km,Abu-abu,1496 cc,Automatic,7,5,Complete Knock Down (CKD),Pertamax
"2019 Nissan Livina 1,5 VL Wagon",Rp 179.000.000,Mobil Bekas,2019,45000 km,Silver,1499 cc,Automatic,7,5,Complete Knock Down (CKD),Pertamax
Mitsubishi Pajero Sport Dakar 2.4 AT Diesel 2019 Hitam KM 56RB Pajak sd Feb 2025,Rp 415.000.000,Mobil Bekas,2019,56000 km,Hitam,2442 cc,Automatic,7,5,Complete Knock Down (CKD),Solar
2017 Toyota Fortuner 2.4 VRZ SUV - Garansi 1 Tahun Cover s/d 80Juta,Rp 360.000.000,Mobil Bekas,2017,105 - 110K km,Silver,2393 cc,Automatic,7,5,Complete Knock Down (CKD),Solar
2022 Toyota Kijang Innova 2.4 V MPV,Rp 395.000.000,Mobil Bekas,2022,33000 km,Hitam,2393 cc,Automatic,8,5,Complete Knock Down (CKD),Solar
2018 Toyota Kijang Innova 2.4 G MPV ISTIMEWA TERAWAT SIAP PAKAI,Rp 274.500.000,Mobil Bekas,2018,105 - 110K km,Silver,2393 cc,Automatic,8,5,Complete Knock Down (CKD),Solar
2018 BMW 520i 2.0 Luxury Sedan,Rp 588.000.000,Mobil Bekas,2018,30 - 35K km,Hitam,1998 cc,Automatic,5,4,Complete Knock Down (CKD),Pertamax
2023 Toyota Avanza 1.5 G MPV - Mobil dengan kilometer rendah,Rp 229.000.000,Mobil Bekas,2023,0 - 5K km,Abu-abu,1496 cc,Automatic,7,5,Complete Knock Down (CKD),Pertamax
2019 Mercedes-Benz B200 1.3 Progressive Line Hatchback KM 34.000 Mercedes Benz B200 W247 Progressive Line Pemk 2020 Red On Black Like New NIK 2019,Rp 505.000.000,Mobil Bekas,2019,30 - 35K km,Merah,1332 cc,Automatic,5,5,Complete Built Up (CBU),Pertamax
2017 Toyota Voxy 2.0 Wagon - Garansi 1 Tahun - Free Voucher Perawatan,Rp 354.000.000,Mobil Bekas,2017,75 - 80K km,Hitam,1986 cc,Automatic,7,5,Complete Built Up (CBU),Pertamax
2018 Honda BR-V 1.5 E Prestige SUV ISTIMEWA TERAWAT SIAP PAKAI,Rp 173.500.000,Mobil Bekas,2018,65 - 70K km,Abu-abu,1497 cc,Automatic,7,5,Complete Knock Down (CKD),Pertamax
2019 Toyota Alphard 2.5 G Van Wagon. TERMURAH. LOW ODO. SIAP PAKAI. PAJAK PANJANG,Rp 825.000.000,Mobil Bekas,2019,40 - 45K km,Hitam,2494 cc,Automatic,7,5,Complete Built Up (CBU),Pertamax
2019 Honda Brio 1.2 Satya E Hatchback. TERMURAH. LOW ODO. TGN PERTAMA. SIAP PAKAI. BODYKIT UPGRADE RS. HEAD UNIT ANDROID,Rp 141.000.000,Mobil Bekas,2019,30 - 35K km,Hitam,1199 cc,Automatic,5,5,Complete Knock Down (CKD),Pertamax
2016 Toyota Alphard 2.5 G Van Wagon. TERMURAH. LOW ODO. PAJAK PANJANG. SIAP PAKAI,Rp 647.000.000,Mobil Bekas,2016,65 - 70K km,Hitam,2494 cc,Automatic,7,5,Complete Built Up (CBU),Pertamax
2017 Toyota Fortuner 2.4 VRZ SUV. DOUBLE DISC. TERMURAH. LOW ODO. TGN PERTAMA SIAP PAKAI,Rp 335.000.000,Mobil Bekas,2017,80 - 85K km,Putih,2393 cc,Automatic,7,5,Complete Knock Down (CKD),Solar
2012 Nissan Serena 2.0 Highway Star MPV. LOW KM. PAJAK PANJANG. SIAP PAKAI,Rp 109.000.000,Mobil Bekas,2012,70 - 75K km,Hitam,1998 cc,Automatic,7,5,Complete Knock Down (CKD),Pertamax
2015 Mercedes-Benz S400 L 3.0 Exclusive Sedan. TERMURAH. LOW ODO. PAJAK PANJANG. ISTIMEWA,Rp 775.000.000,Mobil Bekas,2015,25 - 30K km,Hitam,2996 cc,Automatic,5,4,Complete Built Up (CBU),Pertamax
2013 Honda Jazz 1.5 S Hatchback. TERMURAH. PAJAK PANJANG. SIAP PAKAI. ISTIMEWA,Rp 128.000.000,Mobil Bekas,2013,90 - 95K km,Abu-abu,1496 cc,Automatic,5,5,Complete Knock Down (CKD),Pertamax
2015 Honda Brio 1.2 E Hatchback,Rp 105.000.000,Mobil Bekas,2015,95000 km,Silver,1198 cc,Automatic,5,5,Complete Knock Down (CKD),Pertamax
"2020 MG ZS 1,5 Ignite Wagon",Rp 205.000.000,Mobil Bekas,2020,47000 km,Putih,1498 cc,Automatic,5,5,Complete Built Up (CBU),Pertamax
2012 Jeep Grand Cherokee 3.6 Limited SUV,Rp 449.000.000,Mobil Bekas,2012,45 - 50K km,Hitam,3604 cc,Automatic,5,5,Complete Built Up (CBU),Pertamax
2015 BMW 218i 1.5 Sport Line Hatchback,Rp 260.000.000,Mobil Bekas,2015,20 - 25K km,Putih,1499 cc,Automatic,5,5,Complete Built Up (CBU),Pertamax
2015 Toyota Etios Valco 1.2 E Hatchback / DP 5 JT,Rp 92.000.000,Mobil Bekas,2015,90 - 95K km,Putih,1197 cc,Manual,5,5,Complete Knock Down (CKD),Pertamax
2016 MINI Cooper 2.0 S Red Hot Hatchback 2017 3 drs,Rp 565.000.000,Mobil Bekas,2016,20 - 25K km,Silver,1998 cc,Automatic,4,3,Complete Built Up (CBU),Pertamax
2016 Lexus RX200t 2.0 Luxury SUV,Rp 769.000.000,Mobil Bekas,2016,15 - 20K km,Hitam,1998 cc,Automatic,5,5,Complete Built Up (CBU),Pertamax
2021 Toyota Fortuner 2.4 TRD SUV. TERMURAH. SIAP PAKAI. PAJAK PANJANG. ISTIMEWA,Rp 495.000.000,Mobil Bekas,2021,20 - 25K km,Putih,2393 cc,Automatic,7,5,Complete Knock Down (CKD),Solar
2015 Honda CR-V 2.4 2.4 SUV. TERMURAH. SIAP PAKAI. PAJAK PANJANG,Rp 229.000.000,Mobil Bekas,2015,90 - 95K km,Hitam,2354 cc,Automatic,5,5,Complete Knock Down (CKD),Pertamax
"2014 Nissan X-Trail 2.5 SUV. T32(Model Baru). TERMURAH. SIAP PAKAI, PAJAK PANJANG SERVICR RECORD",Rp 188.000.000,Mobil Bekas,2014,90 - 95K km,Hitam,2488 cc,Automatic,7,5,Complete Knock Down (CKD),Pertamax
2018 Mazda CX-5 2.5 GT SUV. TERMURAH. LOW ODO. SIAP PAKAI,Rp 348.000.000,Mobil Bekas,2018,35 - 40K km,Abu-abu,2488 cc,Automatic,5,5,Complete Built Up (CBU),Pertamax
2019 Honda Brio 1.2 Satya E Hatchback. AT MATIC. RACING LOOK. SIAP PAKAI. PAJAK PANJANG,Rp 146.000.000,Mobil Bekas,2019,45 - 50K km,Kuning,1199 cc,Manual,5,5,Complete Knock Down (CKD),Pertamax
2019 Mercedes-Benz C180 1.5 Avantgarde Line Sedan TERMURAH LIKE NEW. LOW ODO. SIAP PAKAI. ISTIMEWA,Rp 565.000.000,Mobil Bekas,2019,10 - 15K km,Hitam,1497 cc,Automatic,5,4,Complete Knock Down (CKD),Pertamax
2015 Honda CR-V 2.0 2.0 SUV. TERMURAH. SIAP PAKAI. TANGAN PERTAMA,Rp 211.000.000,Mobil Bekas,2015,80 - 85K km,Abu-abu,1997 cc,Automatic,5,5,Complete Knock Down (CKD),Pertamax
2010 Honda Jazz 1.5 RS Hatchback. TERMURAH. PAJAK PANJANG. TGN PERTAMA,Rp 123.000.000,Mobil Bekas,2010,100 - 105K km,Abu-abu,1496 cc,Automatic,5,5,Complete Knock Down (CKD),Pertamax
2013 Toyota Alphard 2.4 SC MPV. TANGAN PERTAMA. SIAP PAKAI. ISTIMEWA,Rp 361.000.000,Mobil Bekas,2013,60 - 65K km,Putih,2362 cc,Automatic,7,5,Complete Built Up (CBU),Pertamax
2018 Toyota Kijang Innova 2.0 G MPV. TDP49jt. TERMURAH. PAJAK PANJANG. TGN PERTAMA,Rp 243.000.000,Mobil Bekas,2018,95 - 100K km,Hitam,1998 cc,Automatic,8,5,Complete Knock Down (CKD),Pertamax
2020 BMW 520i 2.0 Sedan. Luxury G30 AT MATIC. ISTIMEWA LIKE NEW. BRI Dan BSI AKTIF,Rp 747.000.000,Mobil Bekas,2020,5 - 10K km,Putih,1998 cc,Automatic,5,4,Complete Knock Down (CKD),Pertamax
2022 Honda City 1.5 RS Hatchback. LIKE NEW. PAJAK PANJANG. TANGAN PERTAMA. ISTIMEWA,Rp 254.000.000,Mobil Bekas,2022,10 - 15K km,Putih,1498 cc,Automatic,5,5,Complete Knock Down (CKD),Pertamax
2021 KIA Sonet 1.5 Premiere Wagon. TERMURAH. LOW KM. SIAP PAKAI,Rp 237.000.000,Mobil Bekas,2021,25 - 30K km,Putih,1497 cc,Automatic,5,5,Complete Built Up (CBU),Pertamax
2019 Honda CR-V 1.5 VTEC SUV NON PRESTIGE. TGN PERTAMA. PAJAK PANJANG. LOW KM. SIAP PAKAI,Rp 347.000.000,Mobil Bekas,2019,60 - 65K km,Hitam,1498 cc,Automatic,7,5,Complete Knock Down (CKD),Pertamax
2013 Mercedes-Benz C250 1.8 CGI Sedan. TERMURAH. SIAP PAKAI. PAJAK PANJANG,Rp 296.000.000,Mobil Bekas,2013,30 - 35K km,Hitam,1796 cc,Automatic,5,4,Complete Knock Down (CKD),Pertamax
2018 Mazda CX-9 2.5 SKYACTIV-G SUV. TERMURAH. LOW ODO. PAJAK PANJANG. TGN PERTAMA,Rp 545.000.000,Mobil Bekas,2018,15 - 20K km,Merah,2488 cc,Automatic,7,5,Complete Built Up (CBU),Pertamax
2019 Toyota Avanza 1.3 G MPV,Rp 199.000.000,Mobil Bekas,2019,45 - 50K km,Hitam,1329 cc,Manual,7,5,Complete Knock Down (CKD),Pertamax
2015 Daihatsu Ayla 1.0 X Hatchback. Termurah. TGN PERTAMA. LOW KM. PAJAK PANJANG,Rp 80.000.000,Mobil Bekas,2015,60 - 65K km,Merah,998 cc,Manual,5,5,Complete Knock Down (CKD),Pertamax
2010 Honda Jazz 1.5 RS Hatchback. LOW KM. PAJAK PANJANG. SIAP PAKAI,Rp 125.000.000,Mobil Bekas,2010,90 - 95K km,Silver,1496 cc,Automatic,5,5,Complete Knock Down (CKD),Pertamax
2010 Honda CR-V 2.4 Terawat,Rp 139.000.000,Mobil Bekas,2010,123456 km,Abu-abu,2354 cc,Automatic,5,5,Complete Knock Down (CKD),Pertamax
"2019 Honda HR-V 1.5 E Special Edition SUVhitam, km 40rban",Rp 245.000.000,Mobil Bekas,2019,40 - 45K km,Hitam,1497 cc,Automatic,5,5,Complete Knock Down (CKD),Pertamax
2016 Toyota Alphard 2.5 G Van Wagon. PAJAK PANJANG. SIAP PAKAI. SERVICE RECORD. ISTIMEWA,Rp 730.000.000,Mobil Bekas,2016,70 - 75K km,Hitam,2494 cc,Automatic,7,5,Complete Built Up (CBU),Pertamax
2018 Honda Brio 1.2 Satya E Hatchback. PAJAK PANJANG. SIAP PAKAI. ISTIMEWA,Rp 143.000.000,Mobil Bekas,2018,70 - 75K km,Hitam,1199 cc,Automatic,5,5,Complete Knock Down (CKD),Pertamax
2022 Honda Brio 1.2 E Satya Hatchback. CVT MATIC. TERMURAH. LIKE NEW,Rp 159.000.000,Mobil Bekas,2022,10 - 15K km,Hitam,1199 cc,Automatic,5,5,Complete Knock Down (CKD),Pertamax
2019 Mitsubishi Xpander 1.5 ULTIMATE Wagon. TERMURAH. LOW KM. PAJAK PANJANG. SIAP PAKAI,Rp 210.000.000,Mobil Bekas,2019,40 - 45K km,Putih,1499 cc,Automatic,7,5,Complete Knock Down (CKD),Pertamax
2017 Toyota Sienta 1.5 G MPV. CVT MATIC. ELECTRIC SLIDING DOOR. LOW KM. PAJAK PANJANG. TGN PERTAMA,Rp 157.000.000,Mobil Bekas,2017,50 - 55K km,Coklat,1497 cc,Automatic,7,5,Complete Knock Down (CKD),Pertamax
2017 BMW X1 1.5 sDrive18i xLine SUV. LOW ODO. SIAP PAKAI. PAJAK PANJANG,Rp 425.000.000,Mobil Bekas,2017,35 - 40K km,Putih,1499 cc,Automatic,5,5,Complete Knock Down (CKD),Pertamax
2014 Honda Freed 1.5 E MPV. PSD AT Matic. TERMURAH. SERVICE RECORD. SIAP PAKAI.,Rp 165.000.000,Mobil Bekas,2014,85 - 90K km,Silver,1497 cc,Automatic,7,5,Complete Knock Down (CKD),Pertamax
2018 Mitsubishi Pajero Sport 2.4 Dakar SUV. TERMURAH. PAJAK PANJANG ISTIMEWA. SIAP PAKAI,Rp 409.000.000,Mobil Bekas,2018,60 - 65K km,Hitam,2442 cc,Automatic,7,5,Complete Knock Down (CKD),Solar
2019 Honda Mobilio 1.5 RS MPV. TERMURAH. LOW KM. SIAP PAKAI. PAJAK PANJANG SERVICE RECORD,Rp 186.000.000,Mobil Bekas,2019,40 - 45K km,Putih,1496 cc,Automatic,7,5,Complete Knock Down (CKD),Pertamax
2020 Honda HR-V 1.5 E Special Edition SUV. TERMURAH. LOW KM. SERVICE RECORD,Rp 263.000.000,Mobil Bekas,2020,30 - 35K km,Abu-abu,1497 cc,Automatic,5,5,Complete Knock Down (CKD),Pertamax
2015 Honda HR-V 1.5 E SUV. TERMURAH. TDP26jt. Siap Pakai. SERVICE RECORD,Rp 179.000.000,Mobil Bekas,2015,100 - 105K km,Putih,1497 cc,Automatic,5,5,Complete Knock Down (CKD),Pertamax
2014 Honda CR-V 2.4 2.4 Prestige SUV. TERMURAH. Pajak Panjang. Siap pakai. Kondisi istimewa,Rp 195.000.000,Mobil Bekas,2014,90 - 95K km,Silver,2354 cc,Automatic,5,5,Complete Knock Down (CKD),Pertamax
2008 Suzuki SX4 1.5 Cross Road Hatchback. KONDISI ISTIMEWA. PAJAK PANJANG. BODY ORISINIL. SIAP PAKAI,Rp 85.000.000,Mobil Bekas,2008,90 - 95K km,Hitam,1490 cc,Automatic,5,5,Complete Knock Down (CKD),Pertamax
2016 Honda HR-V 1.5 E SUV. LOW KM. PAJAK PANJANG ISTIMEWA,Rp 196.000.000,Mobil Bekas,2016,60 - 65K km,Hitam,1497 cc,Automatic,5,5,Complete Knock Down (CKD),Pertamax
2021 Mitsubishi Xpander 1.5 CROSS Wagon. LIKE NEW. LOW KM. PAJAK PANJANG. ISTIMEWA,Rp 246.000.000,Mobil Bekas,2021,15 - 20K km,Putih,1499 cc,Automatic,7,5,Complete Knock Down (CKD),Pertamax
2017 Nissan Grand Livina 1.5 SV MPV. TERMURAH. LOW KM. SIAP PAKAI. PAJAK PANJANG.,Rp 121.000.000,Mobil Bekas,2017,50 - 55K km,Hitam,1498 cc,Manual,7,5,Complete Knock Down (CKD),Pertamax
2012 Toyota Alphard 2.4 X X MPV. TERMURAH. SUNROOF MOONROOF. POWER BACK DOOR. ISTIMEWA. PAJAK PANJANG,Rp 260.000.000,Mobil Bekas,2012,130 - 135K km,Hitam,2362 cc,Automatic,7,5,Complete Built Up (CBU),Pertamax
2018 Suzuki Baleno 1.4 GL Hatchback. TERMURAH. PAJAK PANJANG. TANGAN PERTAMA. ISTIMEWA,Rp 170.000.000,Mobil Bekas,2018,15 - 20K km,Putih,1373 cc,Automatic,5,5,Complete Built Up (CBU),Pertamax
2017 Honda Jazz 1.5 S Hatchback. TANGAN PERTAMA. PAJAK PANJANG. LOW KM. ISTIMEWA,Rp 172.000.000,Mobil Bekas,2017,70 - 75K km,Abu-abu,1497 cc,Automatic,5,5,Complete Knock Down (CKD),Pertamax
Mazda CX-5 Elite 2.5 AT 2019 Putih KM 56Rb Pajak sd Juli 2024,Rp 363.000.000,Mobil Bekas,2019,56000 km,Putih,2488 cc,Automatic,5,5,Complete Built Up (CBU),Pertamax
2020 Honda Brio 1.2 RS Hatchback,Rp 194.999.000,Mobil Bekas,2020,5 - 10K km,Silver,1199 cc,Automatic,5,5,Complete Knock Down (CKD),Pertamax
2019 Daihatsu Terios 1.5 X SUV Mt Istimewa Promo Kredit Mobil Bekas Malang,Rp 190.000.000,Mobil Bekas,2019,12345 km,Hitam,1496 cc,Manual,7,5,Complete Knock Down (CKD),Pertamax
"2010 Toyota Avanza 1,3 G MPV Mt Orisinil Istimewa Promo Kredit Mobil Bekas Malang",Rp 115.000.000,Mobil Bekas,2010,12345 km,Abu-abu,1298 cc,Manual,7,5,Complete Knock Down (CKD),Pertamax
2019 Toyota Calya 1.2 G MPV. TERMURAH. LOW KM. PAJAK PANJANG SIAP PAKAI,Rp 118.000.000,Mobil Bekas,2019,60 - 65K km,Hitam,1197 cc,Automatic,7,5,Complete Knock Down (CKD),Pertamax
2017 Honda CR-V 2.0 i-VTEC SUV. TERMURAH. PAJAK PANJANG. TGN PERTAMA,Rp 266.000.000,Mobil Bekas,2017,90 - 95K km,Hitam,1997 cc,Automatic,5,5,Complete Knock Down (CKD),Pertamax
2013 Honda CR-V 2.0 2.0 SUV. TERMURAH. SIAP PAKAI.,Rp 164.000.000,Mobil Bekas,2013,90 - 95K km,Abu-abu,1997 cc,Automatic,5,5,Complete Knock Down (CKD),Pertamax
2020 Honda HR-V 1.5 E Special Edition SUV. TERMURAH. PAJAK PANJANG. TGN KE1. ISTIMEWA,Rp 248.000.000,Mobil Bekas,2020,40 - 45K km,Putih,1497 cc,Automatic,5,5,Complete Knock Down (CKD),Pertamax
2013 Mazda CX-5 2.0 Sport SUV. TERMURAH. LOW ODO. PAJAK PANJANG. TGN KE1. SIAP PAKAI,Rp 173.000.000,Mobil Bekas,2013,100 - 105K km,Silver,1998 cc,Automatic,5,5,Complete Built Up (CBU),Pertamax
2015 Mazda CX-5 2.5 Touring SUV. Facelift. TERMURAH. LOW ODO. PAJAK PANJANG. SIAP PAKAI,Rp 219.000.000,Mobil Bekas,2015,50 - 55K km,Putih,2488 cc,Automatic,5,5,Complete Built Up (CBU),Pertamax
2010 Mercedes-Benz C250 1.8 CGI Sedan,Rp 185.000.000,Mobil Bekas,2010,88000 km,Hitam,1796 cc,Automatic,5,4,Complete Knock Down (CKD),Pertamax
2017 Daihatsu Sigra 1.2 X MPV. TGN PERTAMA. LOW KM. PAJAK PANJANG. SIAP PAKAI,Rp 104.000.000,Mobil Bekas,2017,60 - 65K km,Silver,1197 cc,Automatic,7,5,Complete Knock Down (CKD),Pertamax
2020 Toyota Alphard 2.5 G Van Wagon. TSS. TERMURAH. PAJAK PANJANG. TGN PERTAMA. ISTIMEWA,Rp 904.000.000,Mobil Bekas,2020,40 - 45K km,Hitam,2494 cc,Automatic,7,5,Complete Built Up (CBU),Pertamax
2019 Toyota Kijang Innova 2.0 G MPV. TERMURAH. PAJAK PANJANG. SIAP PAKAI,Rp 248.000.000,Mobil Bekas,2019,70 - 75K km,Hitam,1998 cc,Automatic,8,5,Complete Knock Down (CKD),Pertamax
2021 Toyota Kijang Innova 2.4 G MPV. EX PAKAIAN PRIBADI. SIAP PAKAI. LOW KM. SERVICE RECORD,Rp 354.000.000,Mobil Bekas,2021,15 - 20K km,Hitam,2393 cc,Automatic,8,5,Complete Knock Down (CKD),Solar
2018 Honda HR-V 1.5 E SUV. TERMURAH. PAJAK PANJANG. ISTIMEWA,Rp 224.000.000,Mobil Bekas,2018,50 - 55K km,Hitam,1497 cc,Automatic,5,5,Complete Knock Down (CKD),Pertamax
2014 Nissan Grand Livina 1.5 Highway Star MPV. TDP MINIM. SIAP PAKAI. TERMURAH,Rp 115.000.000,Mobil Bekas,2014,100 - 105K km,Silver,1498 cc,Automatic,7,5,Complete Knock Down (CKD),Pertamax
2021 Toyota Fortuner 2.4 TRD SUV. TERMURAH LOW KM. SIAP PAKAI. PAJAK PANJANG. TANGAN PERTAMA,Rp 450.000.000,Mobil Bekas,2021,30 - 35K km,Hitam,2393 cc,Automatic,7,5,Complete Knock Down (CKD),Solar
